,RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
123,3120820850,northwest,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,95501.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,Pacific
124,3122296468,ohio,Some,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,60564.0,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,Pacific
125,3123877868,ohio,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,97302.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,Pacific
126,3122155716,virginia,Not at all,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,95014.0,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,Pacific
127,3122878021,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,95819.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
128,3123466429,backwoods,Some,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,96744.0,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
129,3122806967,ohio,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,97201.0,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
130,3122555275,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,98070.0,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
131,3121910376,california,Not at all,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,94949.0,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,Pacific
132,3122164693,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,92021.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
133,3121787580,ohio,Not much,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,98058.0,Female,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
134,3122981603,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,90250.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
135,3122102409,backwoods,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,90020.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
136,3122322591,backwoods,Some,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,95340.0,Male,30-44,"$25,000 - $49,999",Associate or bachelor degree,Pacific
137,3122450525,backwoods,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,98225.0,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
138,3121743145,ohio,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,98052.0,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
139,3124961277,ohio,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,98272.0,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
140,3124882685,alaska,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,99801.0,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,Pacific
141,3123087959,ohio,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,99016.0,Female,> 60,"$0 - $24,999",Associate or bachelor degree,Pacific
142,3122495646,ohio,Not at all,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,94580.0,Male,> 60,"$0 - $24,999",Associate or bachelor degree,Pacific
143,3122009989,arizona,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,90505.0,Male,30-44,"$0 - $24,999",Associate or bachelor degree,Pacific
144,3122115928,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,94708.0,Female,18-29,"$0 - $24,999",Associate or bachelor degree,Pacific
147,3120768002,california,Not at all,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,94553.0,Female,> 60,"$150,000+",Some college,Pacific
148,3123095886,america,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,93292.0,Female,> 60,"$150,000+",Some college,Pacific
149,3122966446,america,A lot,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,91792.0,Female,> 60,"$150,000+",Some college,Pacific
150,3122504167,backwoods,Some,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,98021.0,Male,> 60,"$150,000+",Some college,Pacific
151,3121989143,arizona,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,91350.0,Female,45-60,"$150,000+",Some college,Pacific
152,3120913680,ohio,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,98290.0,Female,45-60,"$150,000+",Some college,Pacific
153,3122142922,backwoods,Not much,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,92708.0,Female,45-60,"$150,000+",Some college,Pacific
154,3122495988,backwoods,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,95116.0,Female,45-60,"$150,000+",Some college,Pacific
155,3124326492,ohio,Not at all,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98908.0,Male,45-60,"$150,000+",Some college,Pacific
156,3123329497,southerncalifornia,Not at all,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,92026.0,Female,45-60,"$150,000+",Some college,Pacific
157,3123239400,backwoods,Not at all,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,98296.0,Male,45-60,"$150,000+",Some college,Pacific
158,3122997240,backwoods,Not at all,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,90242.0,Female,45-60,"$150,000+",Some college,Pacific
159,3124010684,northwest,Some,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,97306.0,Male,45-60,"$150,000+",Some college,Pacific
160,3124561096,southerncalifornia,Not at all,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,93001.0,Male,30-44,"$150,000+",Some college,Pacific
161,3122966680,ohio,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,97801.0,Female,30-44,"$150,000+",Some college,Pacific
162,3122873965,ohio,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,97702.0,Male,30-44,"$150,000+",Some college,Pacific
163,3122603659,southerncalifornia,Not at all,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,91750.0,Male,30-44,"$150,000+",Some college,Pacific
164,3121033626,backwoods,A lot,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,94544.0,Male,30-44,"$150,000+",Some college,Pacific
165,3120973626,california,Not at all,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,94531.0,Female,18-29,"$150,000+",Some college,Pacific
166,3120966719,ohio,Not at all,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,97211.0,Female,18-29,"$150,000+",Some college,Pacific
167,3120898362,backwoods,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,94613.0,Female,18-29,"$150,000+",Some college,Pacific
168,3122152103,ohio,Not much,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,97140.0,Female,18-29,"$150,000+",Some college,Pacific
169,3123272161,canada,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,95616.0,Female,18-29,"$150,000+",Some college,Pacific
170,3123202294,backwoods,Not at all,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,95695.0,Male,18-29,"$150,000+",Some college,Pacific
171,3122186931,northwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,98119.0,Male,18-29,"$150,000+",Some college,Pacific
172,3120704873,backwoods,Not much,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,94597.0,Female,> 60,"$100,000 - $149,999",Some college,Pacific
173,3122873192,southerncalifornia,A lot,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,92683.0,Male,> 60,"$100,000 - $149,999",Some college,Pacific
174,3122530862,backwoods,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,93063.0,Female,45-60,"$100,000 - $149,999",Some college,Pacific
175,3122274530,pittsburgh,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,95709.0,Female,45-60,"$100,000 - $149,999",Some college,Pacific
176,3121852446,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,95758.0,Female,45-60,"$100,000 - $149,999",Some college,Pacific
177,3121569431,backwoods,Not at all,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98226.0,Female,45-60,"$100,000 - $149,999",Some college,Pacific
178,3122691658,america,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,95426.0,Male,45-60,"$100,000 - $149,999",Some college,Pacific
179,3122565409,ohio,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,98501.0,Male,45-60,"$100,000 - $149,999",Some college,Pacific
180,3121953121,southerncalifornia,Not at all,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,92024.0,Female,30-44,"$100,000 - $149,999",Some college,Pacific
181,3121791742,home,Not much,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,92223.0,Female,30-44,"$100,000 - $149,999",Some college,Pacific
182,3122630319,northwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,98042.0,Female,30-44,"$100,000 - $149,999",Some college,Pacific
183,3121838879,america,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,94550.0,Female,30-44,"$100,000 - $149,999",Some college,Pacific
184,3125037373,ohio,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,97756.0,Male,30-44,"$100,000 - $149,999",Some college,Pacific
185,3123292104,southwest,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,90713.0,Male,18-29,"$100,000 - $149,999",Some college,Pacific
186,3122994194,alaska,Not at all,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,99517.0,Male,18-29,"$100,000 - $149,999",Some college,Pacific
187,3122532858,ohio,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,98248.0,Male,18-29,"$100,000 - $149,999",Some college,Pacific
188,3122637458,america,A lot,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,95758.0,Male,18-29,"$100,000 - $149,999",Some college,Pacific
189,3122813482,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,95822.0,Female,> 60,"$50,000 - $99,999",Some college,Pacific
190,3120918737,colorado,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,95634.0,Female,> 60,"$50,000 - $99,999",Some college,Pacific
191,3124079296,backwoods,Not at all,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,92036.0,Male,> 60,"$50,000 - $99,999",Some college,Pacific
192,3123676150,southwesternpacific,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,92117.0,Male,> 60,"$50,000 - $99,999",Some college,Pacific
193,3123165201,ohio,Not at all,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,97754.0,Female,> 60,"$50,000 - $99,999",Some college,Pacific
194,3122763426,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,93831.0,Male,> 60,"$50,000 - $99,999",Some college,Pacific
195,3120762559,backwoods,Not at all,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,93940.0,Male,45-60,"$50,000 - $99,999",Some college,Pacific
196,3124295383,backwoods,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,94806.0,Male,45-60,"$50,000 - $99,999",Some college,Pacific
197,3122883568,america,Not at all,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,92618.0,Female,30-44,"$50,000 - $99,999",Some college,Pacific
198,3122872503,ohio,A lot,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,97216.0,Female,30-44,"$50,000 - $99,999",Some college,Pacific
199,3124996365,backwoods,Not at all,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,97206.0,Male,30-44,"$50,000 - $99,999",Some college,Pacific
200,3123273405,centralcalifornia,Not much,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,93455.0,Male,30-44,"$50,000 - $99,999",Some college,Pacific
201,3122276999,backwoods,Some,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,90601.0,Male,30-44,"$50,000 - $99,999",Some college,Pacific
202,3121852779,america,Some,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,97501.0,Male,30-44,"$50,000 - $99,999",Some college,Pacific
203,3123400932,hawaii,A lot,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,96734.0,Female,18-29,"$50,000 - $99,999",Some college,Pacific
204,3122359351,pacificwest,Not at all,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,91722.0,Female,> 60,"$25,000 - $49,999",Some college,Pacific
205,3120890774,southerncalifornia,Not at all,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,92083.0,Female,> 60,"$25,000 - $49,999",Some college,Pacific
206,3123177166,northwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,97202.0,Female,> 60,"$25,000 - $49,999",Some college,Pacific
207,3120957115,backwoods,Not much,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,91040.0,Female,45-60,"$25,000 - $49,999",Some college,Pacific
208,3123301875,backwoods,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,95207.0,Male,45-60,"$25,000 - $49,999",Some college,Pacific
209,3122998416,northeast,Not at all,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,95641.0,Male,45-60,"$25,000 - $49,999",Some college,Pacific
210,3122276573,northamerica,Not at all,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,90018.0,Female,30-44,"$25,000 - $49,999",Some college,Pacific
211,3122165010,ohio,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,98663.0,Female,30-44,"$25,000 - $49,999",Some college,Pacific
212,3121755471,southerncalifornia,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,92887.0,Female,30-44,"$25,000 - $49,999",Some college,Pacific
213,3123022313,california,A lot,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,91942.0,Female,30-44,"$25,000 - $49,999",Some college,Pacific
214,3123331916,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,96818.0,Male,30-44,"$25,000 - $49,999",Some college,Pacific
215,3122050623,northwest,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,97223.0,Male,30-44,"$25,000 - $49,999",Some college,Pacific
216,3121960736,backwoods,Not at all,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,93422.0,Female,18-29,"$25,000 - $49,999",Some college,Pacific
217,3122182877,backwoods,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,97402.0,Female,> 60,"$0 - $24,999",Some college,Pacific
218,3120878397,california,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,92706.0,Female,30-44,"$0 - $24,999",Some college,Pacific
219,3121755025,backwoods,Some,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,91356.0,Female,30-44,"$0 - $24,999",Some college,Pacific
220,3123291568,ohio,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,97330.0,Female,30-44,"$0 - $24,999",Some college,Pacific
221,3123138325,backwoods,Not at all,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,92126.0,Female,30-44,"$0 - $24,999",Some college,Pacific
222,3120974257,backwoods,Some,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,96161.0,Female,18-29,"$0 - $24,999",Some college,Pacific
223,3123204648,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,92104.0,Male,18-29,"$0 - $24,999",Some college,Pacific
224,3122906268,backwoods,Some,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,55455.0,Male,18-29,"$0 - $24,999",Some college,Pacific
226,3122648591,coastal,Not much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,95608.0,Female,45-60,"$150,000+",High school degree,Pacific
227,3121310207,ohio,Not much,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,98031.0,Female,> 60,"$100,000 - $149,999",High school degree,Pacific
228,3124040332,backwoods,Some,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,92020.0,Male,45-60,"$50,000 - $99,999",High school degree,Pacific
229,3123249711,northwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,95521.0,Female,30-44,"$50,000 - $99,999",High school degree,Pacific
230,3121207505,ohio,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,97301.0,Female,18-29,"$50,000 - $99,999",High school degree,Pacific
231,3122050015,virginia,Not much,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98524.0,Male,> 60,"$25,000 - $49,999",High school degree,Pacific
232,3124078186,ohio,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,92324.0,Male,45-60,"$25,000 - $49,999",High school degree,Pacific
233,3121736861,backwoods,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,98632.0,Male,45-60,"$25,000 - $49,999",High school degree,Pacific
234,3123211149,backwoods,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,93534.0,Female,30-44,"$25,000 - $49,999",High school degree,Pacific
235,3123357918,ohio,Not at all,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,95023.0,Male,45-60,"$0 - $24,999",High school degree,Pacific
236,3123251678,backwoods,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,91001.0,Male,30-44,"$0 - $24,999",High school degree,Pacific
237,3125197936,backwoods,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,97862.0,Male,18-29,"$0 - $24,999",High school degree,Pacific
238,3121528697,california,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,94121.0,Female,> 60,"$150,000+",Less than high school degree,Pacific
239,3122728236,backwoods,Not at all,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,93436.0,Male,18-29,"$50,000 - $99,999",Less than high school degree,Pacific
240,3120684663,southerncalifornia,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,91950.0,Male,45-60,"$0 - $24,999",Less than high school degree,Pacific
241,3122885136,western,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,95132.0,Male,30-44,"$0 - $24,999",Less than high school degree,Pacific
243,3122855257,coloradowest,A lot,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,80447.0,Female,> 60,"$150,000+",Graduate degree,Mountain
244,3122298144,backwoods,A lot,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,22578.0,Female,> 60,"$150,000+",Graduate degree,Mountain
245,3122855525,colorado,Not at all,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,80013.0,Male,> 60,"$150,000+",Graduate degree,Mountain
246,3122167313,southwest,A lot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,87144.0,Male,> 60,"$150,000+",Graduate degree,Mountain
247,3122086415,colorado,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,80223.0,Female,45-60,"$150,000+",Graduate degree,Mountain
248,3122499881,southwest,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,85253.0,Female,45-60,"$150,000+",Graduate degree,Mountain
249,3123190671,america,A lot,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,82009.0,Male,45-60,"$150,000+",Graduate degree,Mountain
250,3122752845,america,Some,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,82718.0,Male,45-60,"$150,000+",Graduate degree,Mountain
251,3122194555,america,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,85042.0,Female,30-44,"$150,000+",Graduate degree,Mountain
252,3121647135,southwest,Not at all,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,87505.0,Female,30-44,"$150,000+",Graduate degree,Mountain
253,3120711540,backwoods,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,80513.0,Female,30-44,"$150,000+",Graduate degree,Mountain
254,3122636680,backwoods,A lot,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,80033.0,Female,30-44,"$150,000+",Graduate degree,Mountain
255,3122957748,arizona,Not at all,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,85050.0,Male,30-44,"$150,000+",Graduate degree,Mountain
256,3125198786,backwoods,A lot,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,80301.0,Male,18-29,"$150,000+",Graduate degree,Mountain
